state
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
"[10.722656, 190.19531, 167.69531, 73.828125, 0.703125, 0.75839657]"
